@relation image_classification
@attribute density numeric
@attribute x_center numeric
@attribute y_center numeric
@attribute class {accident,bomb,car,casualty,electricity,fire,firebrigade,flood,gas,injury,paramedics,person,police,roadblock}
@data
0.983675,120,121,electricity
0.97089,122,120,electricity
0.969703,121,120,electricity
0.967891,121,120,electricity
0.970173,122,120,electricity
0.971431,121,120,electricity
0.975893,122,121,electricity
0.975698,121,120,electricity
0.978007,121,120,electricity
0.975882,121,120,electricity
0.97707,121,120,electricity
0.963215,122,121,electricity
0.964778,121,121,electricity
0.963719,121,121,electricity
0.967648,121,121,electricity
0.968382,121,120,electricity
0.981791,122,120,electricity
0.975359,121,120,electricity
0.97422,121,120,electricity
0.974384,122,120,electricity
0.976907,120,120,electricity
0.978892,122,121,electricity
0.976911,121,120,electricity
0.97934,121,120,electricity
0.976249,122,120,electricity
0.974834,121,120,electricity
0.959433,122,121,electricity
0.957438,121,121,electricity
0.957085,121,121,electricity
0.961123,122,120,electricity
0.955643,121,121,electricity
0.97425,122,120,electricity
0.97303,121,120,electricity
0.97314,121,119,electricity
0.973039,121,120,electricity
0.972214,120,120,electricity
0.976283,121,120,electricity
0.976325,121,120,electricity
0.974971,121,120,electricity
0.9763,122,120,electricity
0.972548,121,120,electricity
0.976163,122,121,electricity
0.979087,121,121,electricity
0.976203,120,121,electricity
0.977376,122,121,electricity
0.978496,121,121,electricity
0.963983,122,120,electricity
0.962457,121,120,electricity
0.965349,121,121,electricity
0.960695,122,120,electricity
0.962218,121,120,electricity
0.988206,122,120,electricity
0.987146,121,120,electricity
0.986519,121,120,electricity
0.986176,122,121,electricity
0.985682,120,121,electricity
0.973,122,120,electricity
0.972903,121,120,electricity
0.974752,121,120,electricity
0.972873,121,120,electricity
0.972396,121,120,electricity
0.970085,122,120,electricity
0.97348,121,120,electricity
0.973132,121,120,electricity
0.970231,122,120,electricity
0.965469,121,120,electricity
0.97613,122,120,electricity
0.976308,121,120,electricity
0.97624,121,120,electricity
0.976031,122,120,electricity
0.975207,121,121,electricity
0.985262,122,120,electricity
0.984741,121,120,electricity
0.984096,121,121,electricity
0.986751,122,121,electricity
0.985859,120,121,electricity
0.983557,122,121,electricity
0.982011,121,121,electricity
0.981456,121,121,electricity
0.981036,122,120,electricity
0.982066,121,120,electricity
0.98839,122,121,electricity
0.986875,121,120,electricity
0.988264,121,121,electricity
0.987083,122,120,electricity
0.987062,121,121,electricity
0.979375,122,121,electricity
0.980773,121,120,electricity
0.982028,121,121,electricity
0.979189,122,120,electricity
0.977282,121,121,electricity
0.990459,122,120,electricity
0.987688,121,120,electricity
0.989321,121,120,electricity
0.989686,122,120,electricity
0.987347,120,120,electricity
0.982351,122,120,electricity
0.984318,121,120,electricity
0.981954,121,121,electricity
0.982934,122,120,electricity
0.982723,121,120,electricity
0.966633,122,121,electricity
0.964962,121,121,electricity
0.966505,121,121,electricity
0.966747,122,121,electricity
0.964278,121,121,electricity
0.982268,122,120,electricity
0.979896,121,120,electricity
0.981981,121,121,electricity
0.976753,122,120,electricity
0.976839,121,120,electricity
0.981191,122,121,electricity
0.984281,121,121,electricity
0.983048,121,121,electricity
0.984345,122,120,electricity
0.985175,121,121,electricity
0.981164,122,120,electricity
0.981652,121,120,electricity
0.982196,121,120,electricity
0.981827,122,119,electricity
0.98021,120,120,electricity
0.983823,122,120,electricity
0.980257,121,120,electricity
0.982672,121,120,electricity
0.982409,122,120,electricity
0.980846,121,120,electricity
0.968846,122,121,electricity
0.965601,121,121,electricity
0.967012,121,121,electricity
0.96375,122,121,electricity
0.965349,121,121,electricity
0.975008,122,120,electricity
0.9716,121,120,electricity
0.971413,121,120,electricity
0.971412,122,120,electricity
0.971498,120,120,electricity
0.978738,122,120,electricity
0.978181,121,121,electricity
0.978479,121,121,electricity
0.980027,122,121,electricity
0.978193,121,121,electricity
0.974305,122,120,electricity
0.973327,120,120,electricity
0.975766,121,120,electricity
0.971529,122,120,electricity
0.977012,121,121,electricity
0.962981,122,121,electricity
0.956094,121,121,electricity
0.957712,121,121,electricity
0.962599,122,121,electricity
0.962474,121,121,electricity
0.973669,122,120,electricity
0.976867,120,121,electricity
0.974885,121,120,electricity
0.955928,122,120,electricity
0.932683,121,120,electricity
0.979156,122,120,electricity
0.978153,121,121,electricity
0.977198,121,120,electricity
0.978132,122,121,electricity
0.978097,121,121,electricity
0.961374,122,120,electricity
0.961939,121,121,electricity
0.962376,121,121,electricity
0.962896,122,120,electricity
0.965206,121,120,electricity
0.97576,122,121,electricity
0.976754,121,121,electricity
0.979676,121,121,electricity
0.975711,122,121,electricity
0.977493,121,120,electricity
0.989762,122,121,electricity
0.987975,121,120,electricity
0.983758,121,121,electricity
0.98888,122,120,electricity
0.984741,121,120,electricity
0.976697,122,120,electricity
0.973971,120,120,electricity
0.975647,120,120,electricity
0.978213,122,120,electricity
0.9782,120,120,electricity
0.989304,122,121,electricity
0.988078,121,120,electricity
0.986541,121,121,electricity
0.986153,122,120,electricity
0.980304,120,120,electricity
0.966591,123,120,electricity
0.960315,121,120,electricity
0.961811,121,120,electricity
0.96753,122,120,electricity
0.965582,120,120,electricity
0.945389,122,121,electricity
0.9576,121,120,electricity
0.957144,120,121,electricity
0.95634,122,121,electricity
0.951832,121,121,electricity
0.959734,122,120,electricity
0.960349,121,120,electricity
0.953581,121,120,electricity
0.956513,122,120,electricity
0.955698,121,120,electricity
0.982032,123,120,electricity
0.974597,121,120,electricity
0.973234,121,121,electricity
0.979407,122,121,electricity
0.974428,120,121,electricity
0.960014,122,120,electricity
0.959285,121,121,electricity
0.960609,121,120,electricity
0.959234,122,120,electricity
0.961507,121,120,electricity
0.957017,122,121,electricity
0.958106,121,120,electricity
0.958696,121,121,electricity
0.95813,121,121,electricity
0.960264,120,121,electricity
0.982167,122,120,electricity
0.980959,121,120,electricity
0.975798,121,120,electricity
0.973444,122,120,electricity
0.973463,121,120,electricity
0.965597,122,121,electricity
0.964559,121,121,electricity
0.96244,121,121,electricity
0.964737,122,121,electricity
0.965977,120,121,electricity
0.942938,122,119,electricity
0.945567,120,119,electricity
0.9443,121,119,electricity
0.944426,121,120,electricity
0.939622,121,119,electricity
0.952417,122,121,electricity
0.943962,120,120,electricity
0.952591,121,120,electricity
0.949324,122,120,electricity
0.951549,121,120,electricity
0.969855,122,120,electricity
0.96048,120,120,electricity
0.964953,120,120,electricity
0.964615,121,120,electricity
0.968473,120,120,electricity
0.96552,123,120,electricity
0.971836,121,120,electricity
0.969697,121,120,electricity
0.965992,122,119,electricity
0.967779,120,120,electricity
0.972749,122,120,electricity
0.97821,121,120,electricity
0.98585,121,121,electricity
0.978822,122,121,electricity
0.977916,120,121,electricity
0.969219,122,120,electricity
0.962964,121,121,electricity
0.962794,121,120,electricity
0.954548,122,120,electricity
0.955345,120,120,electricity
0.982295,122,120,electricity
0.974229,121,120,electricity
0.97226,120,120,electricity
0.970555,122,120,electricity
0.973734,120,121,electricity
0.966811,122,120,electricity
0.966231,121,120,electricity
0.963742,121,120,electricity
0.969363,122,120,electricity
0.962031,120,121,electricity
0.974177,122,121,electricity
0.970787,121,120,electricity
0.966587,121,120,electricity
0.964328,122,120,electricity
0.966925,121,120,electricity
0.968032,122,120,electricity
0.96994,120,120,electricity
0.969872,121,120,electricity
0.965113,122,120,electricity
0.96679,121,120,electricity
0.976414,122,121,electricity
0.968212,121,120,electricity
0.973327,121,120,electricity
0.971025,121,120,electricity
0.975004,121,120,electricity
0.964453,122,121,electricity
0.959134,121,120,electricity
0.955944,121,123,electricity
0.957844,122,120,electricity
0.958323,121,120,electricity
0.978942,122,121,electricity
0.976359,121,120,electricity
0.974902,121,120,electricity
0.979592,122,121,electricity
0.975291,120,121,electricity
0.98374,122,120,electricity
0.984436,121,120,electricity
0.981251,121,119,electricity
0.983117,122,120,electricity
0.979339,120,120,electricity
0.975022,122,120,electricity
0.973191,121,120,electricity
0.973183,120,120,electricity
0.970488,121,120,electricity
0.966412,119,120,electricity
0.988555,122,121,electricity
0.987033,121,121,electricity
0.989425,121,121,electricity
0.988188,122,121,electricity
0.982354,121,121,electricity
0.983606,122,121,electricity
0.981287,120,121,electricity
0.97853,121,121,electricity
0.977718,122,121,electricity
0.971585,120,121,electricity
0.976011,122,120,electricity
0.97568,121,120,electricity
0.975292,121,120,electricity
0.980868,121,120,electricity
0.978577,120,120,electricity
0.974991,122,120,electricity
0.975241,121,120,electricity
0.976219,121,120,electricity
0.975527,121,120,electricity
0.974445,120,121,electricity
0.96543,122,121,electricity
0.963486,121,120,electricity
0.957857,121,121,electricity
0.96209,121,120,electricity
0.964599,120,121,electricity
0.978129,122,120,electricity
0.973862,121,119,electricity
0.97414,121,120,electricity
0.972345,121,120,electricity
0.969196,120,120,electricity
0.988775,122,120,electricity
0.988874,120,121,electricity
0.987115,121,121,electricity
0.985269,121,121,electricity
0.986604,120,121,electricity
0.964994,122,120,electricity
0.957882,120,120,electricity
0.959559,121,120,electricity
0.958104,122,120,electricity
0.957226,119,120,electricity
0.971629,122,120,electricity
0.971244,121,120,electricity
0.96469,120,120,electricity
0.967481,122,120,electricity
0.963894,121,120,electricity
0.977065,122,120,electricity
0.975088,121,120,electricity
0.97265,120,120,electricity
0.976585,121,120,electricity
0.973581,120,120,electricity
0.980209,123,120,electricity
0.974634,121,120,electricity
0.973812,121,120,electricity
0.972289,122,120,electricity
0.973683,121,120,electricity
0.973594,122,121,electricity
0.969772,121,121,electricity
0.965645,121,121,electricity
0.971928,122,121,electricity
0.969777,121,121,electricity
0.971964,122,121,electricity
0.974335,121,121,electricity
0.969923,121,120,electricity
0.973202,122,121,electricity
0.96968,120,120,electricity
0.978113,122,120,electricity
0.977113,121,120,electricity
0.979492,121,120,electricity
0.975141,122,121,electricity
0.97787,120,120,electricity
0.977424,122,120,electricity
0.976511,121,121,electricity
0.978442,121,121,electricity
0.975241,122,121,electricity
0.975173,120,121,electricity
0.973844,122,121,electricity
0.978108,121,121,electricity
0.978968,121,121,electricity
0.979458,122,121,electricity
0.977882,120,121,electricity
0.973803,122,121,electricity
0.971159,121,120,electricity
0.969466,121,120,electricity
0.969329,122,120,electricity
0.972627,121,121,electricity
0.969396,122,121,electricity
0.970991,121,121,electricity
0.971597,121,121,electricity
0.973252,122,121,electricity
0.973555,121,121,electricity
0.977139,122,120,electricity
0.977713,120,121,electricity
0.979,121,121,electricity
0.978732,122,120,electricity
0.978625,121,120,electricity
0.973453,121,121,electricity
0.97573,121,121,electricity
0.977687,121,121,electricity
0.97996,122,121,electricity
0.979661,121,121,electricity
0.974687,121,121,electricity
0.970296,121,120,electricity
0.966942,121,120,electricity
0.969388,122,120,electricity
0.967864,120,120,electricity
0.973486,122,121,electricity
0.966825,121,120,electricity
0.966437,121,121,electricity
0.963736,122,120,electricity
0.963505,121,120,electricity
0.977784,122,120,electricity
0.970245,121,120,electricity
0.970873,121,120,electricity
0.969008,122,120,electricity
0.968738,121,120,electricity
0.973903,122,120,electricity
0.972239,121,120,electricity
0.96669,121,120,electricity
0.973427,122,121,electricity
0.97202,121,121,electricity
0.970546,122,121,electricity
0.962476,121,121,electricity
0.96637,121,121,electricity
0.9636,122,121,electricity
0.966437,121,121,electricity
0.964897,122,121,electricity
0.965324,121,121,electricity
0.965712,121,120,electricity
0.969504,122,120,electricity
0.965469,120,121,electricity
0.962535,122,121,electricity
0.957086,121,120,electricity
0.950126,120,120,electricity
0.957312,122,120,electricity
0.954292,121,120,electricity
0.97057,122,120,electricity
0.961947,121,120,electricity
0.96507,121,119,electricity
0.957126,122,120,electricity
0.963388,120,120,electricity
0.963565,122,120,electricity
0.959999,121,120,electricity
0.961361,121,120,electricity
0.959082,122,120,electricity
0.95986,121,120,electricity
0.955419,122,120,electricity
0.959067,121,120,electricity
0.952533,121,121,electricity
0.956614,122,120,electricity
0.954411,121,120,electricity
0.983455,122,120,electricity
0.982264,121,120,electricity
0.976122,121,120,electricity
0.97659,122,120,electricity
0.974848,120,120,electricity
0.984359,122,120,electricity
0.980486,121,120,electricity
0.979002,121,120,electricity
0.977426,122,121,electricity
0.979661,121,120,electricity
0.96823,121,121,electricity
0.967399,121,121,electricity
0.969951,121,121,electricity
0.970341,122,121,electricity
0.969203,121,120,electricity
0.973887,122,120,electricity
0.970836,120,120,electricity
0.972904,121,120,electricity
0.974788,122,120,electricity
0.974935,120,120,electricity
0.972816,122,120,electricity
0.974072,121,120,electricity
0.972802,121,120,electricity
0.970236,122,120,electricity
0.971806,120,120,electricity
0.965666,122,120,electricity
0.967803,121,120,electricity
0.961421,121,120,electricity
0.960516,122,120,electricity
0.960276,121,120,electricity
0.963986,122,120,electricity
0.967736,121,120,electricity
0.964843,121,120,electricity
0.969227,122,120,electricity
0.968854,120,120,electricity
0.961022,122,120,electricity
0.956307,121,120,electricity
0.950027,121,121,electricity
0.951728,122,123,electricity
0.953636,121,121,electricity
0.963502,118,117,electricity
0.966401,121,120,electricity
0.963283,121,121,electricity
0.966356,122,120,electricity
0.965181,121,120,electricity
0.962759,122,120,electricity
0.959017,120,120,electricity
0.964064,120,120,electricity
0.965701,122,120,electricity
